t,tpcc_warehouse_count,tpcc_warehouse_affinity,run_until_tx,c_tag,c_mutex,c_worker_threads,c_pin_threads,c_smt,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_run_for_seconds,c_fs,c_bstar,c_bulk_insert,c_backoff_strategy,c_cm_split,c_cm_update_on,c_cm_period,c_cm_slowpath_threshold,c_su_kwaymerge,c_su_merge,c_su_target_pct,c_zipf_factor,c_backoff,c_hash,space_usage_gib,consumed_pages,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,cool_pct_should,evicted_mib,rounds,touches,unswizzled,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx
326,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,780.96,51180890,25.08,9.95,64.98,41.09,5.99,356555780761494,216736,18570,18571,1,18.04,19,2381.57,1300,176053,174178,17.03,19914,2363.31,154316,19.99,2294222
326,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,494.29,32393504,49.36,4.74,45.89,33.47,7.39,363688280938462,291956,22247,22247,1.11,19.23,18,1191.22,344326,234095,133711,8.63,6771,1186.24,159067,7.07,2267739
327,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,476.52,31229181,10.38,4.03,85.59,70.79,3.58,176140687410873,140752,67322,67322,1,19.51,18,1389.48,1938537,111779,111060,9.37,2769,1384.02,90399,9.69,1347668
327,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,311.3,20401211,0,0,100,0,0,-679341.32,122324,46245,46245,1,19.64,18,855.03,6825708,97329,55511,0,1211,854.75,97273,3.35,1391364
327,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,783.26,51331849,25.66,9.99,64.35,40.42,6.07,304849518639929,218805,17027,17027,0.99,18.02,19,2370.12,1172,177389,175559,16.94,20225,2352.89,154426,19.67,2297398
327,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,495.87,32497583,33.58,6.22,60.2,43.87,5.09,497679693218114,176033,26501,26501,1,19.11,19,1361.97,2130980,139690,80489,11.3,7915,1356.53,164588,7.71,2304326
328,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,477.89,31319014,9.29,4.09,86.61,71.48,3.15,359133357080667,121038,68899,68898,1,19.45,18,1411.48,2107107,96211,95601,9.55,2923,1405.41,91849,10.02,1370666
328,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,312.09,20453097,0,0,100,0,0,-1046068.12,132528,42307,42307,1,19.66,18,813.62,6650814,105232,60002,0,1315,813.24,97960,3.68,1400547
328,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,785.57,51483108,28.43,10.07,61.49,37.16,6.13,105258308216972,224918,15870,15870,0.99,18.03,19,2375.08,1095,182432,180510,17.24,22273,2356.78,154745,17.99,2300102
328,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,497.57,32608751,23.38,7.39,69.23,50.17,3.56,120738235602173,139669,32820,32820,1.06,18.7,18,1886.44,43734,112663,64188,13.29,10838,1879.87,161409,7.72,2300552
329,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,479.26,31408884,10.07,4.12,85.81,71.12,3.39,373710220217259,135094,66201,66202,1,19.46,18,1412.49,1659350,107267,106517,9.35,2772,1406.86,91847,10.06,1367090
329,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,312.9,20506011,0,0,100,0,0,-81270.65,129118,45237,45236,1,19.66,18,828.52,7015052,102499,58646,0,1322,828.02,97584,3.2,1398839
329,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,787.86,51633257,25.83,9.98,64.19,40.54,5.8,411439581586677,215387,17654,17653,1,18,19,2369.38,1542,174661,172864,16.83,20216,2352.16,153592,19.97,2278483
329,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,498.15,32646752,75.67,2.16,22.18,16.57,11.38,267198328327252,370059,7391,7391,0.99,19.51,19,445.05,2392056,295249,169655,3.96,2961,444.18,162258,7.04,2281497
330,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,480.64,31499280,9.3,4.05,86.65,71.76,3.23,205098917209835,125002,67543,67543,1,19.42,19,1420.15,1643742,99499,98842,9.43,2752,1414.83,92399,10.8,1375073
330,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,313.68,20557520,25.72,3.14,71.14,58.96,4.59,697622567062458,131480,42112,42112,1,19.67,18,808.74,6863881,104259,59395,8.01,1301,808.44,97167,3.18,1391071
330,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,790.16,51783642,27.27,9.92,62.81,39.56,6.31,13789486172425.8,227880,17302,17303,0.99,18.03,19,2351.21,1188,184758,182813,16.57,19231,2333.42,153864,20.45,2287800
330,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,500.44,32796639,5.11,9.26,85.63,61.75,0.85,399085199404960,30714,41937,41936,1,18.58,19,2358.73,19636,24663,14092,16.67,13476,2348.93,163689,6.97,2311625
331,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,481.98,31587341,12.24,4.09,83.67,68.55,3.93,243626540970384,153425,67467,67467,1,19.53,18,1384.94,2076979,121906,121074,9.42,2904,1379.1,90005,9.91,1343185
331,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,314.49,20610107,26.59,3.26,70.16,57.35,4.75,40738323497387.4,130338,44618,44619,1,19.68,18,820.95,7222837,103477,59132,8.43,1188,820.64,97730,3.39,1394783
331,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,792.46,51934514,25.22,10.16,64.62,40.72,6.14,200147891820021,222096,17955,17955,1,18.01,19,2390.95,1276,180042,178186,16.95,20025,2372.13,154351,18.83,2296130
331,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,501.51,32866949,44.43,5.28,50.29,36.83,6.49,60802982550782.3,256217,22047,22048,1.1,18.73,18,1339,55353,206722,117575,9.44,7361,1333.65,159748,7.5,2296911
332,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,483.37,31678246,10.24,4.1,85.65,70.34,3.55,370222303760371,135373,70329,70329,1,19.53,18,1428.67,1877485,107473,106770,9.69,2869,1422.88,92886,10.31,1383237
332,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,315.28,20662349,24.39,3.18,72.43,60.56,4.32,180079951621110,127525,40129,40129,1,19.68,18,819.52,6563701,101095,57583,7.84,1494,819.03,96556,3.39,1380040
332,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,794.78,52086489,26.78,10.2,63.03,39.1,6.34,431155417933827,229342,13512,13512,1,18.03,19,2394.91,883,185720,183727,17.12,21370,2377.78,155479,18.29,2309279
332,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,502.16,32909610,75.09,2,22.91,17.27,10.99,431565460844670,366025,11345,11344,1,19.53,19,434.11,2653320,292033,167498,3.83,1987,432.58,165964,7.4,2327526
333,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,484.76,31768996,9.78,4.09,86.13,71.26,3.41,471077705197516,132286,68016,68016,1,19.52,18,1426.24,1659494,105072,104345,9.43,2612,1420.1,92745,10.39,1380723
333,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,316.03,20711072,28.96,3.09,67.95,55.79,5.18,143542212366448,143295,41352,41352,1,19.75,18,763.83,7855786,113474,64851,8.02,1110,763.47,98052,3.39,1398643
333,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,797.09,52237811,27.74,10.03,62.23,38.16,6.2,443040176953282,214361,14507,14506,0.99,17.99,19,2368.82,995,173866,172125,17.33,22117,2350.46,154803,18.93,2299735
333,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,504.51,33063605,3.62,9.6,86.78,62.25,0.63,229060986263031,21635,39079,39079,1,18.56,19,2411.81,17613,17379,10021,17.17,15119,2402.41,164654,7.33,2311349
334,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,486.14,31859758,10.2,4.08,85.72,70.69,3.58,215070096437652,139316,69606,69605,1,19.55,18,1426.41,1848194,110898,110191,9.54,2842,1420.59,92762,10.48,1381868
334,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,316.83,20763689,24.92,3.31,71.77,58.82,4.36,727856038630606,117230,44408,44408,1,19.71,18,826.44,7431871,92687,52834,8.48,1300,826.12,93313,3.37,1334317
334,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,799.4,52389645,30.3,10.11,59.59,35.63,6.59,155752042317786,237675,11104,11105,0.99,18.06,19,2374.3,719,192731,190746,17.29,22496,2356.51,155337,17.72,2307151
334,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,504.76,33079785,79.73,1.91,18.36,13.03,11.66,140149945728812,429886,10583,10584,1.08,19.56,18,450.76,1419521,343922,197745,3.57,2348,449.17,160168,6.91,2279497
335,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,487.51,31949417,9.78,4.13,86.09,70.8,3.46,517596034653562,131744,70529,70530,1,19.55,19,1406.3,2725206,104610,103889,9.67,2904,1400.34,91650,10.13,1365994
335,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,317.71,20821763,0,0,100,0,0,-167014.46,114705,47149,47149,1,19.64,18,910.76,5898637,90883,51852,0,1380,910.32,98065,3.76,1400629
335,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,801.71,52540647,28.19,10.34,61.46,37.61,6.3,138424755918531,224357,14187,14185,0.99,18.06,19,2376.89,982,181585,179732,17.15,21638,2359.18,154475,19.91,2294022
335,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,506.74,33209471,16.78,7.65,75.58,54.68,2.63,101168012095152,99003,39318,39317,1,19.03,19,1839.74,1116109,78634,45402,14.18,9890,1832.36,165139,7.25,2306507
336,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,488.89,32039911,9.52,4.12,86.36,71.26,3.43,70200895014545.5,129263,69858,69857,1,19.52,18,1425.1,1901441,102564,101834,9.57,2499,1419.32,92511,10.75,1377601
336,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,318.48,20871701,0,0,100,0,0,-608068.06,138339,43597,43596,1,19.68,18,778.4,7559012,109611,62486,0,1135,777.95,97726,3.45,1399794
336,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,804.02,52692361,25.01,10.06,64.93,40.71,5.96,167587006858236,208364,15957,15957,1,17.98,19,2402.19,1083,169285,167474,17.23,25429,2384.38,155247,18.97,2306704
336,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,507.75,33275931,50.05,4.8,45.15,32.4,7.29,352619502526858,277674,24843,24844,1.06,19.29,18,1200.33,355150,222805,127707,8.75,6654,1195.7,161523,7.61,2297626
337,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,490.23,32127386,10,4.14,85.86,70.84,3.55,418966161013077,133762,68556,68557,1,19.54,18,1375.03,2428037,106613,105844,9.52,2552,1368.8,89398,10.52,1330855
337,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,319.33,20927653,22.38,3.21,74.41,62.14,4.07,444709087836328,121122,45041,45041,1,19.64,18,877.9,5688388,96281,55247,8.07,1551,877.34,97790,3.49,1398839
337,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,806.33,52843650,27.89,10.19,61.92,37.96,6.19,148359046516598,223595,15436,15438,1,17.98,19,2381.94,1054,181344,179486,17.17,20681,2363.83,154777,19.38,2299107
337,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,508.76,33342131,49.03,4.16,46.81,35.71,7.91,151361738555484,257758,16136,16136,1,19.61,19,883.53,2661472,205115,118151,7.71,5082,880.19,153070,6.6,2143792
338,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,491.61,32218100,9.94,4.16,85.89,70.68,3.57,351620359305754,135964,70004,70004,1,19.55,18,1426.94,2096594,107961,107254,9.68,2840,1421.04,92727,10.89,1381278
338,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,320.13,20980107,0,0,100,0,0,-383941.24,126447,44112,44113,1,19.64,18,821.54,7048938,100286,57177,0,1119,821.03,96369,2.93,1376559
338,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,808.63,52994094,28.48,10.11,61.41,37.7,6.35,291569340220960,233545,17057,17057,0.99,18.03,19,2352.89,1340,189278,187203,17.07,21213,2336.37,153951,20.03,2289621
338,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,510.31,33443525,0,0,100,0,0,-758709.31,164823,32883,32882,1,19.37,18,1595.8,760443,131244,75398,0,8835,1589.57,158512,7.93,2231350
339,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,493,32309188,9.92,4.2,85.88,70.35,3.58,451656801690109,133239,72085,72085,1,19.55,18,1431.35,2379986,105919,105208,9.9,2739,1425.5,93082,10.27,1385050
339,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,320.93,21032619,25.02,3.17,71.81,59.37,4.48,332103724091694,124365,43444,43444,1,19.63,19,820.27,6844927,98694,56499,8.13,1250,819.84,95466,3.68,1368005
339,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,810.94,53145736,27.86,10.22,61.92,37.92,6.07,232811331677920,220616,12734,12734,1,18.01,19,2395.27,842,179191,177273,17.41,22886,2376.4,155154,18.77,2308126
339,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,512.37,33578970,10.49,8.53,80.97,58.96,1.63,234975095782397,64781,37390,37391,1.01,18.63,18,2147.15,147125,51994,29899,15.22,12327,2138.41,160158,7.19,2268765
340,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,494.38,32399642,9.54,4.17,86.29,71.24,3.44,34920707194779.2,130006,69151,69150,1,19.53,18,1421.2,1901649,103351,102673,9.63,2940,1415.42,92473,10.38,1377378
340,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,321.77,21087463,24.98,3.33,71.7,58.5,4.45,394944192792148,123199,45587,45587,1,19.6,18,862.44,6928066,97736,55658,8.62,1432,862.02,97772,3.07,1399985
340,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,813.24,53296449,23.39,9.8,66.81,43.18,5.96,57351066369348.9,211774,21277,21277,0.99,17.95,19,2364.56,1489,172086,170222,16.81,18311,2346.11,154241,19.78,2294701
340,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,512.95,33616732,71.8,2.41,25.78,19.11,10.67,367000331314596,366758,12508,12506,0.99,19.4,19,552.85,1785483,292775,168196,4.51,2955,550.35,160963,7.01,2275511
341,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,495.76,32490349,9.62,4.13,86.25,71.37,3.48,442110954284643,133029,67985,67986,1,19.52,18,1426.56,1736331,105779,105076,9.54,2648,1420.43,92730,11.05,1380115
341,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,322.56,21139160,27.6,3.15,69.25,56.31,4.92,713891821514764,131598,45609,45609,1,19.61,18,807.85,7181580,104436,59571,8.43,1219,807.21,97351,3.21,1395064
341,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,815.52,53445966,26.47,10.09,63.44,39.94,6.04,181880468616212,222156,17641,17641,0.99,17.96,19,2346.95,1376,180498,178560,16.87,20690,2328.68,152960,19.47,2273789
341,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,514.63,33726471,25.36,7.33,67.31,48.16,3.67,345850963438713,147904,31654,31656,1.04,19.03,18,1824.32,127611,118660,68129,13.2,10501,1816.88,161938,7.05,2288619
342,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,497.14,32580365,8.97,4.09,86.94,72.15,3.24,224736235409997,124450,67182,67182,1,19.48,18,1415.89,1707724,99072,98384,9.43,2599,1409.93,92004,11.22,1373328
342,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,323.38,21193201,24.42,3.15,72.44,59.99,4.36,244375253787976,125938,43771,43771,1,19.6,18,847.44,6181686,99963,57183,8.13,1356,846.85,97633,3.43,1396520
342,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,817.83,53597244,29.45,10.12,60.42,36.06,6.17,155824541202993,223365,15296,15296,0.99,17.96,19,2383.47,1065,181161,179136,17.61,23058,2365.65,154782,18.94,2299852
342,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,516.01,33817421,38.73,5.8,55.46,40.49,5.78,195495236345414,212482,22525,22524,0.99,19.03,19,1322.5,1318059,169088,97443,10.37,7948,1316.72,163424,7.43,2304079
343,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,498.48,32668407,8.68,4.09,87.22,73.04,3.06,285014154207901,122803,61021,61020,1,19.45,18,1383.84,1501705,97615,96996,9.06,2706,1377.98,89992,10.84,1339479
343,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,324.14,21242875,26.81,3.06,70.13,58.11,4.71,21868101230512.4,130747,40028,40028,1,19.62,18,777.66,7083473,103771,59237,7.85,1286,777.08,94858,3.2,1352249
343,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,820.14,53749018,28.24,10.01,61.75,37.91,6.38,64138216943317.6,226000,16884,16881,0.99,17.97,19,2373.44,1180,183484,181555,17.1,20177,2356.01,155272,19.67,2302412
343,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,517.41,33908933,34.94,6.3,58.76,42.35,5.06,69720792080164.8,199476,30877,30878,1.06,18.91,18,1594.29,89590,160234,91793,11.28,9070,1588.83,160912,7.86,2290666
344,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,499.85,32758001,9.54,4.24,86.22,71.49,3.34,3219242519216.42,130597,66632,66632,1,19.44,18,1409.64,1695760,104051,103338,9.36,2912,1404.03,91588,11.31,1364854
344,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,324.97,21297470,24.41,3.2,72.39,59.66,4.34,385415815097789,123009,45020,45020,1,19.6,18,856.62,6442032,97663,55749,8.27,1236,856.03,97317,3.67,1392413
344,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,822.45,53900335,28.58,10.72,60.7,36.57,6.32,358472564935611,231084,12181,12184,0.99,18,19,2395.91,804,187555,185487,17.44,23013,2376.79,154818,19.57,2302041
344,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,518.53,33982538,51.83,4.55,43.62,31.45,7.71,288241822043327,267796,20066,20066,1,19.2,19,1005.84,1779521,213509,122676,8.3,5526,1001.61,164557,7.1,2311247
345,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,501.18,32845493,9.56,4.08,86.36,71.93,3.32,447789665226279,132810,63132,63133,1,19.46,18,1374.53,1815528,105626,104936,9.17,2684,1368.6,89424,10.06,1331636
345,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,325.77,21349612,26.38,3.06,70.56,58.33,4.7,618523359587374,132769,43589,43589,1,19.61,18,815.82,6325611,105303,60078,7.98,1050,815.26,98147,3.82,1399207
345,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,824.77,54051816,28.63,10.22,61.15,37.23,6.31,123794520283323,224402,10677,10676,0.99,18,19,2379.09,699,181970,179966,17.31,22442,2360.47,155031,19.96,2304893
345,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,520.63,34119927,11.31,8.66,80.03,57.7,1.65,280683820683263,63502,42155,42155,1,18.45,19,2151.91,103688,50847,29215,15.38,11949,2143.18,161677,7.27,2285857
346,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,502.56,32935723,9.65,4.08,86.27,71.19,3.38,517956977646115,130873,69277,69277,1,19.45,18,1418.97,1844372,104130,103411,9.58,2747,1412.65,92221,10.91,1372963
346,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,326.57,21402102,25.82,3.19,70.99,58.35,4.58,134386161028150,128588,42841,42841,1,19.61,18,822.48,7006696,101948,58436,8.2,1271,821.97,96813,3.28,1382303
346,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,827.08,54203254,26.2,10.01,63.78,39.81,6.08,258271522189680,219869,15504,15505,1,17.97,19,2395.75,1055,178537,176646,17.16,21258,2377.22,154960,19.03,2303856
346,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,522.08,34215127,31.18,6.53,62.29,46.09,4.51,366087537536614,174041,19847,19847,1.05,18.25,18,1622.73,9789,141131,80016,11.43,10591,1616.5,157600,6.91,2268063
347,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,503.94,33025962,9.9,4.09,86.02,70.69,3.45,516384390904674,131213,70389,70389,1,19.44,18,1419.34,2213422,104390,103683,9.65,2882,1412.94,92245,11.26,1375120
347,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,327.38,21455503,0,0,100,0,0,-154520.59,126761,45938,45938,1,19.6,18,837.33,6996526,101032,57641,0,1189,836.74,97620,3.78,1392773
347,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,829.36,54353259,25.57,10.21,64.22,40.58,6,346247394490772,216995,15228,15228,1,17.94,19,2364.31,1122,176310,174430,16.93,21121,2346.26,153492,19.38,2279738
347,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,522.07,34214082,99.91,0,0.08,0.05,14.94,59296144106530.6,489438,71,71,1.06,19.59,18,1.08,2225423,392087,224635,0.03,0,1.06,163456,7.05,2302951
